idn,akz,bbg,standort,signatur_g,signatur_a,titel,stuecktitel,umfang,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,einrichtung,exemplar
106696341X,L-1552-315493666,Aaf,DBSM/M/Klemm,"III 69, 25","III 69, 25","Spiegel|| der Hauszucht,|| Jesus Syrach genañt: Sampt|| eyner kurtzen Außlegung.|| F#[ue]r die armen Haußu#[ae]tter vnnd|| jhr Gesinde/ Wie sie ein Go", : ,[312] Bl.,,,,,,,,,,1,02
1066961476,L-1553-315491868,Aaf,DBSM/M/Klemm,"III 69, 26","III 69, 26",Der @klagendt Ehren||holdt/ vber Fürsten|| vnd Adel|| Hans Sachs|| : , : ,[6] Bl.,,,,,,,,,,1,02
1066777829,L-1554-315199806,Aaf,DBSM/M/Klemm,"III 69, 28","III 69, 28",Die @Judit mit Ho||loferne/ ob der belege-||rung der Stat : , : ,[4] Bl.,,,,,,,,,,1,02
106695772X,L-1523-315488344,Aaf,DBSM/M/Klemm,"III 69, 29","III 69, 29",Ein @sermon D.M.|| Lutthers/ Auff das|| Ewangelion Luce am.j.ca~p.|| Maria stund auff/ vnnd|| gieng ab eylend in|| das gebirg.|| Wittemberg.|| : , : ,[4] Bl.,,,,,,,,,,1,02
1066958424,L-1519-315489049,AaB,DBSM/M/Klemm,"III 69, 30","III 69, 30",Eyn @sermon von der|| betrachtug des heyligen leydens christi.|| Doctor Martini Luther Augustiner zu Wittenbergk.|| : , : ,[4] Bl.,,,,,,,,,,1,02
997077026,L-1557-16331375X,Aal,DBSM/M/Klemm,"III 69, 33","III 69, 33",Schreybkalender aufs M.D.LVII. Jar|| : Darinn der Römische vnd Gemeine Kalender|| sampt den Euangelien|| Festen vnd Erwelungen|| ordentlich angezeygt , : ,[14] Bl.,,,,,,,,,,1,02
1066962448,L-1518-315492805,Aaf,DBSM/M/Klemm,"III 71, 1","III 71, 1","CALENDARIVM|| ROMANVM MA/||gnum, Caesaree maiestati dicatum, D.Ioanne|| Stoeffler iustingensi Mathematico|| authore.|| ...|| : ", : ,"[16?], 74, [32] Bl., 62 Sp., [1] S., [4] Bl.",,,,,,,,,,1,02
106676882X,L-1518-315191333,Aaf,DBSM/M/Klemm,"III 72, 1","III 72, 1","Opus toti christiane reipublice maxime utile, de arcanis catholice ueritatis, contra obstinatissimam Iudeorum nostre tempestatis perfidiam ex Talmud, ", : ,312 Bl.,,,,,,,,,,1,02
993914640,L-1539-154002895,Aal,DBSM/M/Klemm,"III 73,43","III 73,43","DIVI AMBROSII|| Episcopi Mediolanensis omnia ope-||RA, PER ERVDITOS VIROS EX ACCVRATA DIVER-||sorum codicum collatione eme︠data ...|| in quatuor ordin", : ,"[12], 558 Bl.",,,,,,,,Mit hs. Eintr.,,1,02
1066763372,L-1502-315186100,Aaf,DBSM/M/Klemm,"III 73, 1","III 73, 1",Baptiste Mantuani Bucolica : seu adolescentia in decem aeglogas divisa, : ,"[4], 71, [1] Bl.",,,,,,,,,,1,02
1066835012,L-1514-315294973,Aaf,DBSM/M/Klemm,"III 73, 2","III 73, 2",Danorum Regum heroumque historiae stilo elegantia Saxone Grammatico natione Sialandico necnon Roskildensis ecclesie preposito : abbinc supra trecentos, : ,"[8], 199 Bl.",,,,,,,,hs. Eignervermerk auf d. Titelbl.: Georgius Jacobaeus ... 1627; hs. Randbemerkungen u. Zeigehände,,1,02
1066694702,L-1521-315082267,Aaf,DBSM/M/Klemm,"III 73, 2 a","III 73, 2 a","Alberti Pii Carporum Comitis illustrissimi, ad Erasmi Roterodami expostulationem resposio accurata & paraenetica, Martini Lutheri & asseclarum eius ha", : ,"[4], 99 Bl.",,,,,,,,,,1,02
99882707X,L-1514-167032437,Aal,DBSM/M/Klemm,"III 73, 2 b","III 73, 2 b",M[arci] Annei Lucani Lordubensis Pharsalia diligentissime per G. Versellanum recognita : , : ,"Tit. m. Dr. -Sign. u. Bordüre, [5] Bl., 261 Bl.",,,,,,,,,,1,02
1000047687,L-1518-16992209X,Aal,DBSM/M/Klemm,"III 73, 2 c","III 73, 2 c",Platonis opera a Marsilio|| Ficino traducta: adiectus ad eius vitae & operū enar||rationem Axiocho ab Rodulpho [!] Agricola & Alcyo||ne ab Augustino D, : ,"[8], 389 Bl.",,,,,,,,Ex bibliotheca Cateniana; Mit hs. Eintraggn.; Ztgen. Lederband,,1,02
1066800642,L-1510-315220503,Aaf,DBSM/M/Klemm,"III 73, 3","III 73, 3",Historici clarissimi: que extant Decades cum Epitome L. Flori inomneis libros : , : ,"[26], 280 Bl.",,,,,,,,mit hs. Glossen,,1,02
1132641950,L-1512-40695920X,Af,DBSM/M/Klemm,"III 73, 4","III 73, 4",Opera,T. 1. : Primus Tomus opreum Origenis Adamantij,"[44], 190 Bl.",,,,,,,,,,1,02
1132641969,L-1512-406959226,Af,DBSM/M/Klemm,"III 73, 4","III 73, 4",Opera,T. 2. : Secundus tomus operum Origenis Adamantij,"[2], 157, [1 leeres] Bl.",,,,,,,,,,1,02
1066937516,L-1507-315465352,Aaf,DBSM/M/Klemm,"III 73, 5","III 73, 5",Novem F. Baptiste Mantuani Carmelitae ... opera praeter caetera moralia : , : ,"[10], 329 Bl.",,,,,,,,zeitgenössische hs. Randbemerkungen,,1,02
1066778833,L-1548-315200790,Aaf,DBSM/M/Klemm,"III 73, 6","III 73, 6",In sacrosanctum Iesu Christi Euangelivm secvndum Ioannem enarrationes : ivxta ervditotvm sententiam factae ; cum indice copiosissimo, : ,"[4] Bl., 581 S., [17] Bl.",,,,,,,,restauriert,,1,02
994098219,L-1545-154505285,Afl,DBSM/M/Klemm,"III 73, 6 a","III 73, 6 a","Venerabilis Bedae|| presbyteri theologi doctissimi iuxta|| ac Sanctissimi, Commentationum in Sa||cras literas",1 : ,[16] Bl.,,,,,,,,,,1,02
99409843X,L-1544-154505633,Afl,DBSM/M/Klemm,"III 73, 6 a","III 73, 6 a","Venerabilis Bedae|| presbyteri theologi doctissimi iuxta|| ac Sanctissimi, Commentationum in Sa||cras literas",2 : ,[16] Bl.,,,,,,,,,,1,02
993994253,L-1502-154136115,Afl,DBSM/M/Klemm,"III 73, 7","III 73, 7",Opuscula diui Augu||stini longe prestantissima cum duplici||indicio rursus parrhisiis coimpressa||,[1] : ,"Titelbl. m. Verl. - Sign. in Schrotschn., [13], ccc Bl.",,,,,,,,,,1,02
993994350,L-1502-154136255,Afl,DBSM/M/Klemm,"III 73, 7","III 73, 7",Opuscula diui Augu||stini longe prestantissima cum duplici||indicio rursus parrhisiis coimpressa||,2 : ,"Titelbl. m. Verl.-Sign. in Schrotschn., [5], clxxiii Bl.",,,,,,,,,,1,02
1137888938,L-9999-414171306,Qd,DBSM/M/Klemm,"III 73, 9","III 73, 9",Sammelband mit Werken von Quintus Horatius Flaccus : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
113772692X,L-9999-413881482,Qd,DBSM/M/Klemm,"III 73, 12","III 73, 12",Sammelband von Werken zum kanonischen Recht : , : ,Band mit angebundenen Werken,,,,,,,,,,1,02
997386355,L-1531-163758182,Aal,DBSM/M/Klemm,"III 73, 12 b","III 73, 12 b","Hor[a]e deipar[a]e virginis Mari[a]e secu[n]du[m] vsum Roma||num, plerisque biblie figuris atque chorea lethi circun||septe, nouisque effigiebus adorn", : ,,,,,,,,,Stark beschnitten,,1,02
993993958,L-1504-154135763,Aal,DBSM/M/Klemm,"III 73, 13","III 73, 13",[Ars moriendi] : Tractat' d' arte be||ne viuendi et bene moriendi|| [Verl.-Sign.], : ,"Titelbl. m. Verl. - Sign., [35] Bl.",,,,,,,,,,1,02
1066752419,L-1505-315174781,Aaf,DBSM/M/Klemm,"III 73, 14","III 73, 14",Tractatus de anima : , : ,[37] Bl. (davon das letzte leer),,,,,,,,,,1,02
1066787409,L-1506-315208791,Aaf,DBSM/M/Klemm,"III 73, 15","III 73, 15",In hoc libro contenta opera Hvgonis de Sancto Victore : , : ,93 Bl.,,,,,,,,restauriert,,1,02
1066787018,L-1507-315208481,Aaf,DBSM/M/Klemm,"III 73, 16","III 73, 16","Theologia Damasceni : De ineffabili diuinitate, De creaturarum genesi ordine Moseos, De iis que ab incarnatione vsque ad resurrectionem, De iis que po", : ,"114, [6] Bl.",,,,,,,,,,1,02
1066849463,L-1514-315308478,Aaf,DBSM/M/Klemm,"III 73, 17","III 73, 17",Galeni opera : , : ,[137] Bl.,,,,,,,,,,1,01
1066834903,L-1513-315294841,Aaf,DBSM/M/Klemm,"III 73, 18","III 73, 18",Liber trium virorum & trium spiritualium virginum: Hermæ Liber vnus. Vguetini Liber vnus. F. Roberti Libri duo. Hildegardis Sciuias Libri tres. Elizab, : ,"[12], 190 Bl.",,,,,,,,,,1,02
1066859361,L-1529-315318066,Aaf,DBSM/M/Klemm,"III 73, 19","III 73, 19","C. Plinii Caecilii Secundi Novocomensis, Epistolarum libri X. Eiusdem panagyricus Traiano principi dictus. Eiusdem de viri illustrib. in re militari, ", : ,"[11], 224, [54], [6] Bl.",,,,,,,,,,1,02
995439907,L-1545-15952797X,Aal,DBSM/M/Klemm,"III 73, 19 a","III 73, 19 a",Eusebii Pamphili Euangelicae demonstrationis Lib. X. : , : ,"138 S., [1] Bl.",,,,,,,,Druckersignet auf d. letzt. Seite,,1,02
995440786,L-1544-159528925,Aal,DBSM/M/Klemm,"III 73, 19 a","III 73, 19 a",Eusebii Pamphili Evangelicae praeparationis libri XV. [graece.] : , : ,"498 S., [1] Bl.",,,,,,,,,,1,02
1002285739,L-1546-176987142,Afl,DBSM/M/Klemm,"III 73, 19b","III 73, 19b",TĒS @KAIN̄ES DIATHĒ-||KĒS APANTA||,[1] : ,528 S.,,,,,,,,"Mit hs. Eintr. - Exlibris R. S. Hopper (laut MEI CERL: R[alph]. S[hipperdson]. Hopper, M.D. [of Dublin].). - Schreiber, The Estiennes 90; Württembergische Landesbibliothek <Stuttgart>, Bibelsammlung, Abt. 1, Bd. 3, C. 53",,1,02
1066850437,L-1556-315309423,Aaf,DBSM/M/Klemm,"III 73, 20","III 73, 20",Novvm D. N. Iesv Christi testamentum : , : ,"[1], 336 Bl.",,,,,,,,mit hs. Anm. u. Unterstreichungen eines frühen Besitzers,,1,02
1066753873,L-1507-315176296,Aaf,DBSM/M/Klemm,"III 73, 21","III 73, 21",Leonardi Aretini De bello Gotthorum : seu de Bello Italico aduersus Gotthos Libri Quattuor, : ,48 Bl.,,,,,,,,,,1,02
994566468,L-1536-156637766,Aal,DBSM/M/Klemm,"III 73, 21a","III 73, 21a",Volumen [parvum] : Justiniani Romanorum imperatoris Volumen|| ut peculiari vocabulo nuncupant|| totius iuris ciuilis velut colophon ac complementum|| , : ,"[11], LXIII u. [6] Bl.",,,,,,,,,,1,02
1066777330,L-1509-315199296,Aaf,DBSM/M/Klemm,"III 73, 22","III 73, 22",Expositio beati Gregorij pape super Cantica canticorum : Cantica Gregori sermona breui manifestat ; Dulcius vt castis auribus illa sonent, : ,"[2], 24 Bl.",,,,,,,,,,1,02
1137732741,L-9999-413885623,Qd,DBSM/M/Klemm,"III 73, 23","III 73, 23",Sammelband mit zwei Werken von Thascius Caecilius Cyprianus : , : ,Band mit angebundenem Werk,,,,,,,,,,1,02
99637356X,L-1813-162058691,Aal,DBSM/M/Klemm,"III 73, 23 a","III 73, 23 a",[Sermones super Cantica canticorum] : Super Cantica sermones, : ,,,,,,,,,,,1,02
994151691,L-1513-154629308,Aal,DBSM/M/Klemm,"III 73, 23a","III 73, 23a",[Melliflui deuotiq doctoris Sācti Bernardi ... Opus preclarū suos cōplectēs sermones de tempore: de sanctis: et super cantica canticorum : Aliosq plur, : ,"[56 statt 60], CCCXXII, XLI, [4] Bl.",,,,,,,,Mit hs. Eintr.,,1,02
1066933766,L-1510-315461829,Aaf,DBSM/M/Klemm,"III 73, 24","III 73, 24","Speculum spiritualium : in quo non solum de vita actiua et contemplatiua: verum etiam de viciis, quibus humana mens inquinatur, ac virtutibus quibus i", : ,"[9], CCVIII, [10] Bl.",,,,,,,,,,1,02
1066876231,L-1514-315333987,Aaf,DBSM/M/Klemm,"III 73, 25","III 73, 25",Missale Diocesis Coloniensis : , : ,"[8], 132, [28], 44, [68] Bl.",,,,,,,,Titeleinfassung u. 2 Ill. u. Initialen koloriert; 6 Bl. (Canon.) auf Pergament gedr.,,1,02
1066488770,L-1514-314736093,Aaf,DBSM/M/Klemm,"III 73, 26","III 73, 26","Augustini Dathi Senensis, ... Orationium prima pars ... secunda pars : ", : ,"118, [6], 74 Bl.",,,,,,,,,,1,02
1066937478,L-1510-315465328,Aaf,DBSM/M/Klemm,"III 73, 27","III 73, 27",Figure biblie : , : ,[16] 174 Bl.,,,,,,,,Druckervermerk hs. erg.,,1,02
1066488940,L-1512-314736255,Aaf,DBSM/M/Klemm,"III 73, 28","III 73, 28",Summa virtutum ac vitiorum Guilhelmi Paraldi Episcopi Lugdunensis de ordine predicatorum : , : ,"275, [9], 232, [24] Bl.",,,,,,,,hs. Marginalien,,1,02
106693505X,L-1514-31546304X,Aaf,DBSM/M/Klemm,"III 73, 29","III 73, 29",Clarissimi artiu et sacre theologie doctoris magri Thome devio Caietani toti ordis pdicatoru gnalis magri : Jn pma sactissimi doctoris Thome Aqnatis s, : ,"[8], 471 Bl.",,,,,,,,,,1,02
1066941742,L-1523-315469390,AaB,DBSM/M/Klemm,"III 73, 30","III 73, 30",Assertionis Lutherane cōfutatio : , : ,"[10], 180 Bl.",,,,,,,,,,1,02
1066870756,L-1514-315328649,Aaf,DBSM/M/Klemm,"III 73, 31","III 73, 31",Speculum finalis retributionis nouiter impressum : , : ,[172] Bl.,,,,,,,,rubriziert auf d. Titelbl. u. Bl. 2-3,,1,02
1066943184,L-1514-315470828,Aaf,DBSM/M/Klemm,"III 73, 31/a","III 73, 31/a",Compendium aureum ac in practicam orbe toto deducibile de vnione beneficiorum acutissimi doctoris domini Petri de perusio iuris canonici illuminatoris, : ,"71, [9] Bl.",,,,,,,,,,1,02
1066674361,L-1514-31506286X,Aaf,DBSM/M/Klemm,"III 73, 32","III 73, 32",Artificalis introductio permodum Epitomatis : in decem libros Ethicorum Aristotelis adiectis elucidata commentariis, : ,45 Bl.,,,,,,,,"restauriert, ca. 1990er Jahre, Kassette",,1,02
1253118221,L-1509-765660482,Qd,DBSM/M/Klemm,"III 73, 32a","III 73, 32a",Sammelband mit Drucken des 16. Jahrhunderts : , : ,Band mit 2 angebundenen Werken,,,,,,,,,,1,02
1066873933,L-1517-315331739,Aaf,DBSM/M/Klemm,"III 73, 33","III 73, 33","Pe. Rosseti Laurētias Stephanis Panegyris, opuscūlu de puero Iudeo & miraculo Eucharistie : ", : ,"[8], 156 Bl.",,,,,,,,,,1,02
1000777227,L-1555-171141768,Afl,DBSM/M/Klemm,"III 73, 33a","III 73, 33a",Homiliae per fe-||stivitates sancto-||rum, : P. hyemalis,"[20], 167, [1 leer.] Bl.",,,,,,,,,,1,02
1000777332,L-1557-171141873,Afl,DBSM/M/Klemm,"III 73, 33a","III 73, 33a",Homiliae per fe-||stivitates sancto-||rum, : P. aestivalis,"185, [15] Bl.",,,,,,,,,,1,02
1066851433,L-1517-315310413,Aaf,DBSM/M/Klemm,"III 73, 34","III 73, 34",Epistole diui Pauli apostoli : , : ,"[20], 213, [1] Bl.",,,,,,,,Titelbl. u. Bordüren teilw. koloriert; einige hs. Marginalien,,1,02
1066929327,L-1520-315457872,Aaf,DBSM/M/Klemm,"III 73, 35","III 73, 35","Claudii Seysselli, archiepiscopi Tavrinensis, de Diuina prouidentia Tractatus : ", : ,"152 Bl., Sig. V - X [14] Bl.",,,,,,,,,,1,02
1066878196,L-1520-315335866,Aaf,DBSM/M/Klemm,"III 73, 37","III 73, 37","Concordata inter sanctissimum Dominum nostrum Papam Leonem decimum et christianissimum Dominum nostrum Franciscum hujus nominis primum Lecta, publicat", : ,"29, [7] Bl.",,,,,,,,,,1,02
1066936382,L-1520-315464259,Aaf,DBSM/M/Klemm,"III 73, 38","III 73, 38",Les @presentes heures a lusage de Paris tout au long sans riens reqrir auec qs. les YV oraisos. saite. brigide : , : ,"[8], 94, [31] Bl.",,,,,,,,,,1,02
106684092X,L-1521-315300833,Aaf,DBSM/M/Klemm,"III 73, 39","III 73, 39",De Primatv Petri adversvs Lvddervm Ioannis Eckii Libri tres : , : ,"[8], 78, 46, 69 Bl.",,,,,,,,,,1,02
1066942129,L-1531-315469765,Aaf,DBSM/M/Klemm,"III 73, 40","III 73, 40",Nicolai Perotti libellus no infrugifer de metris Odarum Horatianarum : , : ,"100, 77 Bl.",,,,,,,,,,1,01
994511248,L-1543-156070618,Aal,DBSM/M/Klemm,"III 73, 40 a","III 73, 40 a","M[arcus] Tull[ius] Ciceronis de oratore dialogi tres, à Philippo Mela[n]chthone noua ac locupletiore quàm anteàv̄nquam locorum insignium enarratione i", : ,"[24] Bl., 152 Bl.",,,,,,,,,,1,02
1066935661,L-1531-315463600,Aaf,DBSM/M/Klemm,"III 73, 41","III 73, 41","Le @liure intitule Internelle consolation, tres utile et proffitable a tous chrestiens qui desirent faire le salut de leurs ames : ", : ,"[8], CXLIIII Bl.",,,,,,,,,,1,02
1066936692,L-1536-315464526,Aaf,DBSM/M/Klemm,"III 73, 42","III 73, 42","Flaue Uegece Rene homme noble et illustre du fait de guerre, et fleur de cheualerie : quatre liures", : ,"[6] Bl., CCCXX S., [2] Bl.",,,,,,,,,,1,02
995009910,L-1535-158504658,Aal,DBSM/M/Klemm,"III 73, 42 a","III 73, 42 a","Alberti|| Dvreri picto||ris et architecti prae||stantissimi de vrbibvs, arcibvs,|| castellisque condensis, ac muniendis rationes|| aliquot, praesenti ", : ,"40 Bl., davon 10 Dopp. Bl. Holzschn., Sign.: a6-b4, c5-d4,e6-f5,g4-h6. Drucker-Signet a.d. Tit. u. Schlußbl.",,,,,,,,,,1,02
993976174,L-1549-15411684X,Aal,DBSM/M/Klemm,"III 73, 42/b","III 73, 42/b","Aristophanis Poe͏̈te|| COMICI PLVTVS, IAM NVNC|| per Carolum Girardum Bituricum Latinus|| factas, Commentarijs insuper sanè|| quàm vtiliß. recèns illu", : ,"214 S., [1] Bl.",,,,,,,,,,1,02
1066927502,L-1542-315456256,Aaf,DBSM/M/Klemm,"III 73, 44","III 73, 44",Dialogi aliquot Joannis Ravisii Textoris : Niuernensis mendis compluribus repurgati studiosae iuventuti non minus vtiles quàm iucundi ; Adjecta sunt a, : ,"[4], 238 Bl.",,,,,,,,,,1,02
1137891300,L-9999-414172639,Qd,DBSM/M/Klemm,"III 73, 45","III 73, 45",Sammelband : , : ,Band mit angebundenem Werk,,,,,,,,,,1,02
1066787719,L-1545-315209046,Aaf,DBSM/M/Klemm,"III 73, 46","III 73, 46","Iuuenci Hispani presbyteri Historia evangelica, versu Heroico descripta : claruit sub Constantino magno Anno domini, ccc.xxx", : ,80 Bl.,,,,,,,,,,1,02
1066938083,L-1546-315465875,Aaf,DBSM/M/Klemm,"III 73, 47","III 73, 47","Theophylacti Archiepiscopi Bulgariae in quatuor Evangelia enarrationes, innumeris penè locis recognitae & restitutae : Praemissae est Ph. Montani epis", : ,"[8], 425, [27] Bl.",,,,,,,,,,1,02
1066935017,L-1550-315463007,Aaf,DBSM/M/Klemm,"III 73, 48","III 73, 48","Claudii Galeni Pergameni, medicorum facile principis, aliquot opera : ", : ,"[26], 293 Bl.",,,,,,,,zahlr. frühe gelehrte hs. Anm. mit brauner Tinte,,1,02
994340877,L-1552-155412345,Aal,DBSM/M/Klemm,"III 73, 49","III 73, 49","Aischyloy|| promētheys desmōtēs,|| Epta epi thēbais|| persai,|| Agamemnōn,|| Eumenides,|| Iketides|| ... : ", : ,"[3] Bl., 211 S.",,,,,,,,,,1,02
1138056731,L-9999-414375564,Qd,DBSM/M/Klemm,"III 73, 50","III 73, 50",Sammelband : , : ,Band mit angebundenem Werk,,,,,,,,,,1,02
1066753563,L-1556-315175923,Aaf,DBSM/M/Klemm,"III 73, 52","III 73, 52","Tu makariotatu 'Ippolytu, ... Logos peri tes synteleias tu kosmu ... : ", : ,71 S.,,,,,,,,,,1,02
1066940789,L-1556-315468548,Aaf,DBSM/M/Klemm,"III 73, 53","III 73, 53",M. T. Ciceronis ad M. filium de Officiis libri tres : , : ,"[4] Bl., 256 S., [12] Bl.",,,,,,,,wenige hs. Randbemerkungen,,1,02
106678132X,L-1557-315202866,Aaf,DBSM/M/Klemm,"III 73, 54","III 73, 54","Beatissimi Hippolyti episcopi et martyris Oratio, de Consummatione mundi, ac de Antichristo, & Secundo aduentu Domini nostri Iesu Christi : ", : ,"[4] Bl., 70 S.",,,,,,,,,,1,02
1066837643,L-1556-315297743,Aaf,DBSM/M/Klemm,"III 73, 55","III 73, 55",Francisci Vicomercati Mediolanensis In quatuor libros Aristotelis meteorologicorum commentarii : et eorvndem librorvm e graeco in latinvm per evndem c, : ,"[6] Bl., 372, 131 S., [1] Bl.",,,,,,,,,,1,02
1066935440,L-1559-315463422,Aaf,DBSM/M/Klemm,"III 73, 56","III 73, 56","L' @Histoire de Thucydide Athenien, de la guerre qui fut entre les Peloponnesiens & Atheniens : ", : ,"[12], 244 Bl.",,,,,,,,,,1,02
1066837066,L-1558-315297123,Aaf,DBSM/M/Klemm,"III 73, 57","III 73, 57",Pro sacerdotum barbis : , : ,47 S.,,,,,,,,,,1,02
1066785902,L-1560-315207531,Aaf,DBSM/M/Klemm,"III 73, 58","III 73, 58","Confessio catholicae fidei Christiana : vel potivs explicatio qvaedam confessionis a patribus factae in synodo Prouinciali, quae habita est Petrikouia", : ,"[28], 335, [1], 257, [11] Bl.",,,,,,,,,,1,02
1001857976,L-1560-175715408,Aal,DBSM/M/Klemm,"III 73, 59","III 73, 59","Defensio|| [pro trimembri Theologia M. Lutheri contra aedificatores Babylonicae turris, ...] Frederici Staphylii|| ADVERSVS|| Philippum Melanthonem,||", : ,"72 Bl., Sign.: A - I8",,,,,,,,,,1,02
997386932,L-1534-163758778,Aal,DBSM/M/Klemm,"III 73, 60","III 73, 60",[Horae Beatae Mariae Virginis secundum consuetudinem romanae curiae] : , : ,"[80] Bl., Lagen: [A] -B [8] K [8], 32 Linien",,,,,,,,Lagen: [A] -B [8] K [8] 32 Linen,,1,02
996697721,L-1516-162612133,Aal,DBSM/M/Klemm,"III 73A, 1","III 73A, 1",Francisci Marii Grapaldi: poetae Laureati : de Partibus Aedium: Addita|| modo: Verborum explicatione: Quae in eodem libro: continen||tur: ..., : ,"[20], 265 Bl.",,,,,,,,Vorbesitzereinträge von 1576 u. 1709,,1,02
99431339X,L-1510-15538287X,Aal,DBSM/M/Klemm,"III 74 A, 1","III 74 A, 1",Devotissimum opus passionis Chri||sti Meditationum incipit : a seraphico||doctore Bonauentura editum : omni||bus predicatoribus deuotisque religio||si, : ,[96] Bl.,,,,,,,,,,1,02
1066866074,L-1519-315324341,Aaf,DBSM/M/Klemm,"III 74, 1","III 74, 1",Conflati ex angelico doctore s. Thoma primum volumen : , : ,"[6], 299, [1] Bl.",,,,,,,,,,1,02
993993621,L-1507-154135283,Aal,DBSM/M/Klemm,"III 75,4","III 75,4",Rationarium Euangeli||starum. omnia in se euangelia.||prosa. uersu. imaginibusqe||q̄ē mirifice cōplectēs|| : , : ,[18] Bl.,,,,,,,,,,1,02
1003970656,L-1503-306836378,Aal,DBSM/M/Klemm,"III 75, 1","III 75, 1",MAgnencij Rabani|| Mauri De Laudib#[us] sancte Crucis|| opus. erudicione versu prosa#[que]|| mirificum.|| : , : ,"[10], LIX, [1], XIIII, [1] Bl.",,,,,,,,,,1,04
1066961379,L-1504-315491787,Aaf,DBSM/M/Klemm,"III 75, 2","III 75, 2",Rabani Mauri|| Archiepiscopi Maguntini.|| De Institutione cleri=||coru. opusculum|| aureum.|| ... [Hrsg. v.] Georgius Symler.|| ...|| : , : ,[29] Bl.,,,,,,,,,,1,02
1066961468,L-1505-31549185X,AaB,DBSM/M/Klemm,"III 75, 3","III 75, 3",Rabanus De institutiõe|| clericorum.ad Heistulphu Archiepiscopu. libri tres.|| Eiusdem epistola ad Humbertum episcopum.quota|| generatione licitum sit, : ,[108] Bl.,,,,,,,,"durchgehend rubriziert , mit hs.Lombarden",,1,02
1000466167,L-1506-170682692,Aal,DBSM/M/Klemm,"III 75, 5","III 75, 5",PRINCIPIVM|| LIBRI||(IOANNIS REVCHLIN PHORCENSIS|| LL. DOC. AD DIONYSIVM FRATREM|| SVVM GERMANVM DE RVDIMENTIS|| HEBRAICIS ...||) : , : ,"[1], 620, [1] Seiten, [2] Blätter m. Auslassung der Seiten 543/544, 607 u. Wiederholung d. Seitenzahlen 589, 604, 616",,,,,,,,,,1,02
1066779627,L-1541-315201436,AaB,DBSM/M/Klemm,"III 76, 1","III 76, 1",Kronyka Czeská : , : ,"[12], 474, [42] Bl.",,,,,,,,,,1,02
1066767114,L-1558-315189622,Aaf,DBSM/M/Klemm,"III 76, 2","III 76, 2","De trivmphali adventv serenissimi et invictissimi imperatoris Ferdinandi I. P.P. Pragam Bohemorum Metropolim, Gratulatoriae Acclamationes : ex Academi", : ,[38] Bl.,,,,,,,,,,1,02
1066936455,L-1554-315464313,Aaf,DBSM/M/Klemm,"III 78, 1","III 78, 1",CATECHIS=||MVS|| PRedigsweise gestelt/ für|| die kirche zu Regenspurg/ zum|| Methodo/ das ist/ ordentlicher|| summa Christlicher lere/ ...|| Durch Nic, : ,[210] Bl.,,,,,,,,,,1,02
995843651,L-1560-161002250,Aal,DBSM/M/Klemm,"III 78, 2","III 78, 2","Summa vnd Aus||zug der ersten vnd andern antwort|| Nicolai Galli, auf der Professorn zu Wittem||temberg [!] ausgangne Acta, Suma vnd Aus||zug derselbe", : ,"[16] Bl., Sign. A - D",,,,,,,,,,1,02
106686814X,L-1501-315326328,Aaf,DBSM/M/Klemm,"III 79, 1","III 79, 1",Liber de ciuitate christi con pilatus : , : ,[198] Bl.,,,,,,,,,,1,02
1066956375,L-1517-315487054,Aaf,DBSM/M/Klemm,"III 80, 1","III 80, 1",Das @ist der geistlich streit|| gemacht vnnd gepredigt worden durch|| den Hochgelertenn Bayder Rechtenn|| Doctor Vlrich krafft pfarrer zu Vlm|| außget, : ,[56] Bl.,,,,,,,,,,1,02
1066800278,L-1504-315220155,Aaf,DBSM/M/Klemm,"III 81, 1","III 81, 1","Kanuti, Episcopi Niburgensis, quaedam breves Expositiones et Legum et Jurium Concordantiae et allegationes circa Leges Juciae Latine et Danice : ", : ,[135] Bl. (33-zeilig),,,,,,,,vorgebundene hs. Erläuterung (Kalligrafie von oder auf Veranlassung von Heinrich Klemm),,1,02
1066800278,L-1504-315220163,Aaf,DBSM/M/Klemm,"III 81, 1","III 81, 1","Kanuti, Episcopi Niburgensis, quaedam breves Expositiones et Legum et Jurium Concordantiae et allegationes circa Leges Juciae Latine et Danice : ", : ,[135] Bl. (33-zeilig),,,,,,,,,,1,03
1066798540,L-1521-315218711,Aaf,DBSM/M/Klemm,"III 82, 1","III 82, 1","Pvb. Francisci Modesti Ariminensis, ad Antonium Grimanvm. P. S. Q. V. Venetias : ", : ,"[258], [1 leeres] Bl.",,,,,,,,"mit hs. Widmung d. Verf. an Papst Hadrian VI. auf d. Vorsatz; 28 handgemalte Initialen, Holzschn. Bl. 12v koloriert, auf Bl. 13r handgemaltes Wappen",,1,02
1000270947,L-1522-170280322,Aal,DBSM/M/Klemm,"III 83, 3","III 83, 3","THOMAE|| RAD.[ini] TODISCHI PLACENT|| : Or. Prae. artium & Sacr. Theol. ma||gistri, atq? in almo urbis Romae|| gymnasio diuinas lite||ras ordinarie do", : ,"[66] Bl., das letzte leer; Sign. A8 - H10",,,,,,,,,,1,02
