idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
997586966,L-1608-164290656,Aal,DBSM/F/Boe,Bö E IV 301,Bö E IV 301,1608,Indicis librorum expurgandorum in studiosorum gratiam confecti tomus 1 : in quo 50 Auctorum Libri prae caeteris desiderati emendantur, : ,,,,,,,,,,,1,02
997588497,L-1704-16429189X,Aal,DBSM/F/Bö,Bö E IV 218,Bö E IV 218,1704,Index librorum prohibitorum Innoc[entii] XI. P. M. iussu editus usque ad annum 1681 : Eidem accedit in fine appendix usque ad mensem Iunii 1704 ; Cum , : ,,,,,,,,,,,1,02
997588497,L-1704-164292209,Aal,DBSM/F/Bö,Bö E IV 218 a,Bö E IV 218 a,1704,Index librorum prohibitorum Innoc[entii] XI. P. M. iussu editus usque ad annum 1681 : Eidem accedit in fine appendix usque ad mensem Iunii 1704 ; Cum , : ,,,,,,,,,,,1,03
997589353,L-1611-164292705,Aal,DBSM/F/Bö,Bö C VIII 117 H,Bö C VIII 117 H,1611,"Index novus librorum in primis catholicorum theologorum, tum aliorum quoque celebriorum auctorum quarumque facultatum & linguarum, causas religionis t", : ,,,,,,,,,,,1,02
997589698,L-1705-16429306X,Aal,DBSM/F/Bö,Bö E IV 219,Bö E IV 219,1705,Index librorum prohibitorum usque ad annum 1705 regnante Clemente XI. P.O.M. : , : ,,,,,,,,,,,1,02
997590319,L-1716-164293736,Aal,DBSM/F/Bö,Bö E IV 221,Bö E IV 221,1716,Index librorum prohibitorum usque ad totum mensem Martii 1716 regnante Clemente XI. P.O.M. : Cum privilegio, : ,,,,,,,,,,,1,02
997590386,L-1717-164293833,Aal,DBSM/F/Bö,Bö E IV 222,Bö E IV 222,1717,Index librorum prohibitorum usque ad totum mensem Martii 1717 : Regnante Clemente XI. P.O.M. ; Cum privilegio, : ,,,,,,,,,,,1,02
997590556,L-1716-164294015,Aal,DBSM/F/Bö,Bö E IV 281 (Angebundenes Werk),Bö E IV 281 (Angebundenes Werk),1716,Appendix novissima ad indicem librorum prohibitorum ab anno 1704 usque ad totum mensem Martii 1716 : Iuxta exemplar Romanum ; Cum licentia ordinarii ;, : ,,,,,,,,,,,1,02
997590556,L-1716-164294058,Aal,DBSM/F/Bö,Bö E IV 282,Bö E IV 282,1716,Appendix novissima ad indicem librorum prohibitorum ab anno 1704 usque ad totum mensem Martii 1716 : Iuxta exemplar Romanum ; Cum licentia ordinarii ;, : ,,,,,,,,,,,1,03
997590777,L-1726-164294252,Aal,DBSM/F/Bö,Bö E IV 281,Bö E IV 281,1726,Index librorum prohibitorum Innoc[entii] XI. P. M. iussu editus usque ad annum 1681 : Eidem accedit in fine appendix usque ad mensem Iunii 1704 ; Iuxt, : ,,,,,,,,Schenkung Kirchhoff; Zeitgen. Einbd mit Blinddruck,,,1,02
997590777,L-1726-164294287,Aal,DBSM/DA,(DA 06.01.0643),Bö E IV 282,1726,Index librorum prohibitorum Innoc[entii] XI. P. M. iussu editus usque ad annum 1681 : Eidem accedit in fine appendix usque ad mensem Iunii 1704 ; Iuxt, : ,,,,,,a,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,03
997590971,L-1744-164294392,Aal,DBSM/F/Bö,Bö E IV 223,Bö E IV 223,1744,Index librorum prohibitorum usque ad diem 4. Iunii anni 1744 regnante Benedicto XIV. P.O.M. : Cum privilegio, : ,,,,,,,,,,,1,02
997590971,L-1744-164294619,Aal,DBSM/F/Bö,Bö E IV 224,Bö E IV 224,1744,Index librorum prohibitorum usque ad diem 4. Iunii anni 1744 regnante Benedicto XIV. P.O.M. : Cum privilegio, : ,,,,,,,,,,,1,03
997591323,L-1752-164294767,Aal,DBSM/F/Boe,Bö E IV 225,Bö E IV 225,1752,Index librorum prohibitorum usque ad diem 4. Iunii anni 1744 regnante Benedicto XIV. P.O.M. : Additis prohibitionibus a S.C. emanatis usque ad annum 1, : ,,,,,,,,Schenkg. Kirchhoff,,,1,02
99759151X,L-1761-164294910,Aal,DBSM/F/Bö,Bö E IV 228,Bö E IV 228,1761,"Index librorum prohibitorum Sanctissimi Domini Nostri Benedicti XIV. Pontificis Maximi iussu recognitus, atque editus ; Cum summi pontificis privilegi", : ,,,,,,,,Schenkg. Kirchhoff,,,1,02
997592354,L-1766-164295631,Aal,DBSM/F/Bö,Bö E IV 286,Bö E IV 286,1766,Index librorum prohibitorum : Cum Regulis confectis per Patres a Tridenta Synodo delectos ; Auctoritate Pii IV. primum editus: postea vero a Sisto V. , : ,,,,,,,,,,,1,02
997592443,L-1770-164295739,Aal,DBSM/F/Bö,Bö E IV 230,Bö E IV 230,1770,"Index librorum prohibitorum SSmi D.N. Benedicti XIV. Pontificis Maximi iussu recognitus, atque editus : Cum appendicibus ; Cum summi pontificis privil", : ,,,,,,,,,,,1,02
997592494,L-1779-164295844,Aal,DBSM/F/Bö,Bö E IV 230,Bö E IV 230,1779,Ad indicem novissimum librorum prohibitorum appendix tertia in qua recensentur libri proscripti a die 3. Decembris an. 1770 ad diem 14. Maii an. 1779 , : ,,,,,,,,,,,1,02
997592613,L-1786-164295976,Aal,DBSM/F/Boe,Bö E IV 231,Bö E IV 231,1786,Index librorum prohibitorum Sanctissimi Domini Nostri Pii VI. Pontificis Maximi iussu editus : Cum summi pontificis privilegio, : ,,,,,,,,,,,1,02
99759263X,L-1787-164296026,Aal,DBSM/F/Boe,Bö E IV 232,Bö E IV 232,1787,Index librorum prohibitorum Sanctissimi D. N. Pii VI. Pontificis Maximi iussu editus : In hanc editione adiecti sunt suis in locis libri novissime pro, : ,,,,,,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,02
99759263X,L-1787-164296093,Aal,DBSM/DA,(DA 06.01.0480),Bö E IV 233,1787,Index librorum prohibitorum Sanctissimi D. N. Pii VI. Pontificis Maximi iussu editus : In hanc editione adiecti sunt suis in locis libri novissime pro, : ,,,,,,a,,,,,1,03
997593148,L-1826-164296549,Aal,DBSM/F/Bö,Bö E IV 198,Bö E IV 198,1826,"Catalogue des ouvrages mis à l'index : Contenant le nom de tous les livres condamnés par la Cour de Rome, depuis l'invention de l'imprimerie jusqu'en ", : ,,,,,,,,,,,1,02
997593199,L-1790-164296565,Aal,DBSM/F/Bö,Bö E IV 298/4°,Bö E IV 298/4°,1790,"Indice ultimo de los libros prohibidos y mandados expurgar: para todos los reynos y senorios del Catolico Rey de las Españos, el Señor Don Carlos IV :", : ,,,,,,,,,,,1,02
997594969,L-1611-164317171,Aal,DBSM/F/Bö,Bö E IV 292,Bö E IV 292,1611,"Indices expurgatorii duo, testes fraudum ac falsationum Pontificiarum : quorum Prior iussu et auctoritate Philippi II. Regis Hisp. atq[ue] Albani Duci", : ,,,,,,,,,,,1,02
997595590,L-1760-164317899,Aal,DBSM/F/Bö,Bö B II 254,Bö B II 254,1760,"Instructie voor de Opzienders van's Lands Recht op de gezeegelde en ongezegelde Billietten, als meede over de leverantie van de Boeken en Schryfbehoef", : ,,,,,,,,,,,1,02
997595833,L-1794-164318143,Aal,DBSM/F/Bö,Bö B II 212,Bö B II 212,1794,Instruction pour parvenir á (!) opérer la resonte du papier imprimé et écrit : Publiée par la Commission d'Agriculture et des Arts,",  : , ",", ",,,,,,,,,,1,02
997599170,L-1765-164321993,Afl,DBSM/F/Bö,Bö F III 781,Bö F III 781,1765,Bibliographie instructive ou traité de la conaissance des livres rares et singuliers ...,"4., T. 2 : Belles lettres, ",", ",,,,,,,,,,1,03
997610514,L-1784-164335412,Afl,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1784,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden","Forts. u. Erg., 1. : , A - B",", ",,,,,,,,,,1,02
997610549,L-1787-164335455,Afl,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1787,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden","Forts. u. Erg., 2. : , C - J",", ",,,,,,,,,,1,02
997610603,L-1810-16433551X,Afl,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1810,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden","Forts. u. Erg., 4. : , K - Lubieniecki",", ",,,,,,,,,,1,02
997610638,L-1816-164335544,Afl,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1816,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden","Forts. u. Erg., 5. : , Moriac - Pfeiffer",", ",,,,,,,,,,1,02
997610697,L-1819-164335579,Afl,DBSM/F/Bö,Bö A II 241/4°,Bö A II 241/4°,1819,"Allgemeines Gelehrten-Lexicon, darinne die Gelehrten aller Staende ... in alphabetischer Ordnung beschrieben werden","Forts. u. Erg., 6. : , Pfeiffer - Rinov",", ",,,,,,,,,,1,02
997615257,L-1649-164340661,Aal,DBSM/F/Bö,Bö H 257/4°,Bö H 257/4°,1649,"[Mandat v. 14. Mai 1649 betr. Privileg für Johann Reußner, Drucker in Königsberg nebst Bestätigung des Mandats u. Ausschreiben an das Hofgericht in Kö", : ,,,,,,,,,,,1,02
997616075,L-1690-16434165X,Aal,DBSM/F/Bö,Bö H 156/4°,Bö H 156/4°,1690,[Konzession zum Lumpensammeln erteilt am 9.10.1690 an Ober-Forst- u. Wildmeister Friederich Wilhelm Römer zu seiner bei Colditz gelegene Pappier-Mühle, : ,,,,,,,,,,,1,02
997624795,L-1780-164449116,Aal,DBSM/F/Bö,Bö G II 16,Bö G II 16,1780,Abhandlung von christlicher Auswahl und nützlicher Lesung der Bücher : , : ,,,,,,,,,,,1,02
997637277,L-1775-164462619,Aal,DBSM/F/Bö,Bö E IV 1561/4°,Bö E IV 1561/4°,1775,"[Verordnung ... de dato Wien, den 7. Julii 1775 ... das löbliche Bücher-Commissariat, auch den Buchhandel und Druck betreffend] : ", : ,,,,,,,,,,,1,02
997642149,L-1815-164465588,Aal,DBSM/F/Bö,Bö D VI 150,Bö D VI 150,1815,Scribbleomania ; or The printers devil's polichronicon : a sublime poem, : ,,,,,,,,,,,1,02
997645547,L-1786-164465944,Aal,DBSM/F/Bö,Bö B III 978,Bö B III 978,1786,"Réflexions sur la peinture et la gravure, accompagnées d'une courte dissertation sur le commerce de la curiosité, et les ventes en général; ouvrage ut", : ,,,,,,,,,,,1,02
997646381,L-1778-164466703,Aal,DBSM/F/Bö,Bö G I 72,Bö G I 72,1778,Geschichte der königl. Pariser Bibliothek von ihrem ersten Urspunge an. : , : ,,,,,,,,,,,1,02
997657391,L-1711-164491104,Afl,DBSM/F/Bö,Bö G II 365,Bö G II 365,1711,Bibliotheca Ittigiana,"1. : Libri theologici, biblici, commentarii, patres etc.",,,,,,,,,,,1,02
99765743X,L-1712-164491155,Afl,DBSM/F/Bö,Bö G II 365,Bö G II 365,1712,Bibliotheca Ittigiana,"2. : Libri philosophici, philologici, literatori, oratorii, poetici, geographici, chronologici, historici, maxime ecclesiastici, juridici et miscellanei",,,,,,,,,,,1,02
997659432,L-1819-164493689,Aal,DBSM/F/Bö,Bö C V 487/2°,Bö C V 487/2°,1819,Die @hundertjährige Jubelfeyer des Breitkopf und Härtelschen Hauses : [Festgedicht] unserm würdigen Principal Herrn G. C. Härtel bey seinem Geburtsfes, : ,,,,,,,,,,,1,02
997659750,L-1566-164494111,Aal,DBSM/F/Bö,Bö C IV 291,Bö C IV 291,1566,"De typographiae Inventione, et de praelorum legitima inspectione, libellus brevis et utilis : ", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997661208,L-1740-164495479,Aal,DBSM/F/Bö,Bö C V 208,Bö C V 208,1740,"Breßlauisches Jubel-Gedächtnüß der vor 300 Jahren erfundenen Buchdruckerkunst : in einer vollständigen Sammlungg alles desjenigen, wodurch im Jahre 17", : ,,,,1044992719,Qd,,,,,,1,02
997661437,L-1740-164495983,Aal,DBSM/F/Bö,Bö C V 241,Bö C V 241,1740,"Der @löblichen Buchdrucker-Gesellschaft zu Dreßden Jubel-Geschichte, a. 1740, den 24. und 25. Junii : ", : ,,,,1044992719,Qd,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,03
997668059,L-1740-164502343,Aal,DBSM/F/Bö,Bö C V 741,Bö C V 741,1740,"Ulmische Jubel-Reden, welche in dieser des H. R. Reichs freyen Stadt Ulm am dritten Jubel-Feste wegen der vor dreyhundert Jahren erfundenen ... : Buch", : ,,,,,,,,,,,1,02
997668660,L-1741-164502874,Aal,DBSM/F/Bö,Bö C V 331,Bö C V 331,1741,"Oeffentliche Jubelzeugnisse, welche bey dem von einigen Buchdruckern zu Halle den 25. Jul. 1740 erneuerten Andenken der vor dreyhundert Jahren erfunde", : ,,,,,,,,,,,1,02
997669926,L-1640-164504222,Aal,DBSM/F/Bö,Bö C V 434,Bö C V 434,1640,"Jubilaeum typographorum Lipsiensium oder zweyhundert-jähriges Buchdrucker-Jubelfest, wie solches ... zu Leipzig am Tage Johannis des Täufers ... 1640 ", : ,,,,,,,,,,,1,02
997673044,L-1754-164508341,Afl,DBSM/F/Bö,Bö C IV 350,Bö C IV 350,1754,Bibliotheca historiae litterariae selecta olim titulo Introductiones in notitiam rei litterariae et usum bibliothecarum insignita cujus primas lineas ,1 : ,,,,,,,,,,,1,02
997673125,L-1761-164508449,Afl,DBSM/F/Bö,Bö C IV 350,Bö C IV 350,1761,Bibliotheca historiae litterariae selecta olim titulo Introductiones in notitiam rei litterariae et usum bibliothecarum insignita cujus primas lineas ,2 : ,,,,,,,,,,,1,02
997673184,L-1641-16450852X,Aal,DBSM/F/Bö,Bö C IV 234,Bö C IV 234,1641,De @Schilder-Konst der Oude begrepen in drie boecken : , : ,,,,,,,,,,,1,02
997673192,L-1763-164508538,Afl,DBSM/F/Bö,Bö C IV 350,Bö C IV 350,1763,Bibliotheca historiae litterariae selecta olim titulo Introductiones in notitiam rei litterariae et usum bibliothecarum insignita cujus primas lineas ,3 : ,,,,,,,,,,,1,02
997673532,L-1588-164508953,Aal,DBSM/F/Bö,Bö C IV 233,Bö C IV 233,1588,"Hadriani Iunii Hornani Batavia : In qua praeter gentis et insulae antiquitatem, originem, decor, mores, aliaque ad eam historiam pertinentia, declarat", : ,,,,,,,,,,,1,02
997673761,L-1785-164509267,Aal,DBSM/F/Bö,Bö C IV 350,Bö C IV 350,1785,Johannis Friderici Jugleri Supplementa et emendationes ad Bibliothecam litterariam Struvio-Juglerianam tribus olim voluminibus excusam pertientes ex a, : ,,,,,,,,,,,1,02
997682736,L-1817-164529659,Aal,DBSM/F/Bö,Bö F III 438,Bö F III 438,1817,"Bibliotheca germano-glottica oder Versuch einer Literatur der Alterhuemer, der Sprachen und Voelkerschften der Reiche, germanischen Ursprungs und germ", : ,,,,,,,,,,,1,02
997686561,L-1740-164534903,Aal,DBSM/F/Bö,Bö F I 93,Bö F I 93,1740,Disquisitio in notas characteristicas librorum a typographiae incunabulo [!] ad an. 1500 impressorum : ex antiquissimis codicibus investigatas et rari, : ,,,,,,,,Dieser Ausg. ist kein weiteres Werk angebunden,,,1,02
99768688X,L-1712-164535306,Aal,DBSM/F/Bö,Bö B III 550,Bö B III 550,1712,"Sebastiani Jacobi Jungendres Epistola de libris accuratius imprimendis, qua in mendorum typographicorum causas inquiritur, et quomodo illa sint remove", : ,,,,,,,,,,,1,02
997700939,L-1710-164550232,Aal,DBSM/F/Bö,Bö G II 120,Bö G II 120,1710,Petri Burmanni somnium sive iter in Arcadiam novam : , : ,,,,,,,,,,,1,02
997702257,L-1825-164551565,Aal,DBSM/F/Bö,Bö E IV 1567,Bö E IV 1567,1825,"Königliche preussische Kabinetsordre über einige nähere, die Zensur betreffende Bestimmungen : ", : ,,,,,,,,,,,1,02
997732679,L-1788-164663800,Afl,DBSM/F/Bö,Bö E IV 73,Bö E IV 73,1788,Aktenstücke zur Geschichte der preußischen Censur- und Preß-Verhältnisse unter dem Minister Wöllner,1 : ,,,,,,,,,,,1,02
997732717,L-1794-164663851,Afl,DBSM/F/Bö,Bö E IV 73,Bö E IV 73,1794,Aktenstücke zur Geschichte der preußischen Censur- und Preß-Verhältnisse unter dem Minister Wöllner,2 : ,,,,,,,,,,,1,02
99775642X,L-1550-164702091,Aal,DBSM/F/Bö,Bö E IV 1108,Bö E IV 1108,1550,"Ordenung vnd Man||dat Keiser Caroli V. vernewert im|| April Anno 1550 : Zu aussrotten vnd zu ver-||tilgen die Secten vnd spaltung, Welche entstanden||", : ,,,,,,,,,,,1,02
99775642X,L-1550-164702148,Aal,DBSM/F/Bö,Bö E IV 1108 a,Bö E IV 1108 a,1550,"Ordenung vnd Man||dat Keiser Caroli V. vernewert im|| April Anno 1550 : Zu aussrotten vnd zu ver-||tilgen die Secten vnd spaltung, Welche entstanden||", : ,,,,,,,,,,,1,03
997757264,L-1540-164703160,Aal,DBSM/F/Bö,Bö E IV 1106,Bö E IV 1106,1540,"Ordnung, Statuten|| vnd Edict, Keiser Carols des|| Fünfften, Publicirt in der namhafften Stat Brüs-||sel, in bey sein|| jrer Maiestet Schwester vnd Kö", : ,,,,,,,,,,,1,02
997758139,L-1550-164704280,Aal,DBSM/F/Bö,Bö E IV 1111,Bö E IV 1111,1550,"Ordonnantie ende|| : Edict des Keysers Kaerle die V. vernieuwt inde Keyserlijcke|| stadt van Augspurgh, Inde maent van September, des Jaers|| M.CCCCC.", : ,,,,,,,,,,,1,02
99777116X,L-1824-16498240X,Aal,DBSM/F/Bö,Bö F III 570,Bö F III 570,1824,"Karten-Wegweiser durch Europa, oder Verzeichniß von den besseren gestochenen Karten der einzelnen Länder dieses Welttheils : Zsgest. aus d. Zeitschr. ", : ,,,,,,,,,,,1,02
997807237,L-1812-165046392,Aal,DBSM/F/Bö,Bö G I 99,Bö G I 99,1812,Katalog und Nachrichten von der ehemaligen aus lauter Handschriften bestandenen Bibliothek in Fulda : , : ,,,,,,,,,,,1,02
997819723,L-1784-165069414,Aal,DBSM/F/Bö,Bö C V 765,Bö C V 765,1784,Über die wahre Epoche der eingeführten Buchdruckerkunst zu Wien : Nebst einem neuen Anhange über das Wort Oesterreich, : ,,,,,,,,Schenkung Kirchhoff 1875,,,1,02
997821663,L-1790-16507115X,Aal,DBSM/F/Bö,Bö G II 61,Bö G II 61,1790,Ueber die Manipulation bey der Einrichtung einer Bibliothek und der Verfertigung der Bücherverzeichnisse nebst e. alphab. Kataloge aller von Johann Ja, : ,,,,,,,,Schenkung Kirchhoff,,,1,02
997830654,L-1819-165079290,Aal,DBSM/F/Bö,Bö G I 9,Bö G I 9,1819,"Ueber die Bibliothek, welche die Araber zu Alexandrien verbrannten : eine histor.-krit. Unters.", : ,,,,,,,,,,,1,02
997857536,L-1734-165118687,Aal,DBSM/F/Bö,Bö C V 777,Bö C V 777,1734,"Historische Nachricht von dem Raths-Collegio der Chur-Stadt Wittenberg, darinne die sämtl. Mitglieder ... vom Anfange d. 14. Seculi bis auf gegenwärti", : ,,,,,,,,Schenkg Kirchhoff 1875,,,1,02
997858362,L-1583-165119969,Aal,DBSM/F/Bö,Bö B III 127,Bö B III 127,1583,"[Keuren] Kevren|| der Stadt Leyden des|| Graefschaps van|| Holland : Gedruc[k]t ten bevele van die vande|| Gerechte der voorschreven|| Stede, int Jaer", : ,,,,,,,,,,,1,02
997859946,L-1706-16512315X,Aal,DBSM/F/Bö,Bö C VII 2675/4°,Bö C VII 2675/4°,1706,Die @wohlgegründete Freude der kayserl. freyen und des Heil. Röm. Reiches-Stadt Mühlhausen bey der abermahligen Regierung erfreulichsten Übernehmung d, : ,,,,,,,,,,,1,02
997871067,L-1716-165137223,Aal,DBSM/F/Bö,Bö C VII 2676/4°,Bö C VII 2676/4°,1716,"Zu der nunmehr erlangten Ehre Herrn Joachim Friedrich Kienitzens von Gransäe aus der Mittelmarck, der löbl. Buchdruckerey-Kunst Befliessenen, welche i", : ,,,,,,,,,,,1,02
997883103,L-1827-165161604,Aal,DBSM/F/Bö,Bö H 248/4°,Bö H 248/4°,1827,Urkunden und Aktenstücke betreffend Herrn Dr. Albrecht Kirchhoff und die Firma Kirchhoff & Wigand zu Leipzig : 1827 - 1885, : ,,,,,,,,,,,1,02
997904852,L-1666-165267577,Aal,DBSM/F/Bö,Bö B II 7,Bö B II 7,1666,De Papyro veterum : , : ,,,,,,,,,,,1,02
997904968,L-1818-165267739,Afl,DBSM/F/Bö,Bö C V 277,Bö C V 277,1818,"Ansichten von Frankfurt am Main, der umliegenden Gegend und den benachbarten Heilquellen",1 : ,,,,,,,,Ausgabe ohne die Kupf.,,,1,02
997904984,L-1818-165267755,Afl,DBSM/F/Bö,Bö C V 277,Bö C V 277,1818,"Ansichten von Frankfurt am Main, der umliegenden Gegend und den benachbarten Heilquellen",2 : ,,,,,,,,Ausgabe ohne die Kupf.,,,1,02
997905123,L-1810-165267917,Afl,DBSM/F/Bö,Bö C V 278,Bö C V 278,1810,Geschichte der Stadt Frankfurt am Main,2 : ,,,,,,,,,,,1,02
997907827,L-1793-165270853,Aal,DBSM/F/Bö,Bö B III 604,Bö B III 604,1793,"Anweisung in der Buchdruckerkunst, so viel davon das Drucken betrifft : zum Unterr. f. Drucker u. ihre Lehrlinge ; mit [5] Kupfern u. 4 Holzschn.", : ,,,,,,,,,,,1,02
997908416,L-1799-165271310,Aal,DBSM/F/Bö,Bö B III 551,Bö B III 551,1799,"Gebrauch der Zeichen, welche in der Buchdrukkereien zum Korrigiren gewöhlich sind : nebst ein. Abdr. d. gewöhnlichsten Schrift-Arten u. einigen Tafeln", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997933755,L-1732-165312076,Aal,DBSM/F/Bö,Bö B III 498,Bö B III 498,1732,"Gottfried Kleiners Garten-Lust im Winter, angestellt durch kurtze und christliche Betrachtung unterschiedener Garten-Sprüche heiliger Schrifft; ... de", : ,,,,,,,,,,,1,02
997933917,L-1742-165312327,Aal,DBSM/F/Bö,Bö C V 742,Bö C V 742,1742,Gott-geheiligte evangelisch-lutherische Buchdrucker-Jubel-Freude ... wegen der ... 1440 ... erfundenen ... Buchdruckerkunst an ihrem 3. Jubel-Fest ..., : ,,,,,,,,Schenkg Kirchhoff. - Zeitgenoss. Ppbd m. goldgeprägt. Buntpapieren,,,1,02
997934581,L-1740-165313161,Aal,DBSM/F/Bö,Bö C V 733,Bö C V 733,1740,"Das @Angedencken des dritten Jubel-Fests der edlen Buchdrucker-Kunst auf der Universität Tübingen, welches theils wie dieses Jubel-Fest ... 1740 am Ta", : ,,,,,,,,Schenkg Kirchhoff 1875,,,1,02
997971347,L-1733-165362375,Aal,DBSM/F/Bö,Bö B III 1385 a,Bö B III 1385 a,1733,"Joh[annis] Hieron[ymi] Kniphofs Antwort auf Herrn Franc[isci] Ernest [i] Brückmanns Send-Schreiben, die Kräuter nach dem Leben abzudrucken und dieselb", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997973293,L-1754-165365072,Afl,DBSM/F/Bö,Bö F III 376,Bö F III 376,1754,Historisch-critische Nachrichten von der braunschweigischen Bibelsammlung,Bd. 1. : 1. - 10. Stck nebst e. Anh. u. doppelten Reg.,,,,,,,,,,,1,02
997973420,L-1736-16536520X,Aal,DBSM/F/Bö,Bö C VII 2674/4°,Bö C VII 2674/4°,1736,Extractus einiger in der bekandten Knochischen Filiations-Sache zu Franckfurth am Mayn biß daher hinc inde beygebrachter und zur Zeit communicable gew, : ,,,,,,,,,,,1,02
997981393,L-1740-16537411X,Aal,DBSM/F/Bö,Bö C V 85,Bö C V 85,1740,"Historischer Abriß von dem Anfang und Wachsthum der Gelehrsamkeit in Ober-Lausitz, und wie die Ober-Lausitzschen Buchdruckereyen derselben gedienet : ", : ,,,,,,,,Schenkg Kirchhoff,,,1,02
99798242X,L-1740-165375361,Aal,DBSM/F/Bö,Bö C V 86,Bö C V 86,1740,Annales typographici Lusatiae superioris oder Geschichte der Ober-Lausitzischen Buchdruckereyen ... : Als ein Beytr. zu der Buchdrucker-Historie mitge, : ,,,,,,,,Schenkg Kirchhoff,,,1,02
997982934,L-1759-165376074,Aal,DBSM/F/Bö,Bö C V 87,Bö C V 87,1759,"Von denen Schulbüchern, welche in denen oberlausitzischen Schulen vor der Reformation Lutheri gebraucht worden : [Hochzeitspredigt bei dem Geißlerisch", : ,,,,,,,,Schenkg Kirchhoff; 1472,,,1,02
