idn,akz,bbg,standort,signatur_g,signatur_a,jahr,titel,stuecktitel,f4243,f4256,f4241,f4105_9,f4105_g,ausleihcode,sig_komm,f4801_a,f4801_k,bibliothek,einrichtung,exemplar
1000800261,L-1822-171217675,Aal,DBSM/M/Klemm,Va 3837,Va 3837,1822,Elogium Tiberii Hemsterhusii : cui duae Bentleii epistolae ad Hemsterhusium acc., : ,,,,,,,,,,,1,02
1000869598,L-1821-171304047,Afl,DBSM/M/Klemm,Va 1727,Va 1727,1821,"Beschreibung einer Reise nach Surinam und des Aufenthaltes daselbst in den Jahren 1805, 1806, 1807 [2: 1810, 1811, 1812] so wie von des Verfassers Rüc",1 : ,,,,,,,,,,,1,02
1000869660,L-1821-17130411X,Afl,DBSM/M/Klemm,Va 1727,Va 1727,1821,"Beschreibung einer Reise nach Surinam und des Aufenthaltes daselbst in den Jahren 1805, 1806, 1807 [2: 1810, 1811, 1812] so wie von des Verfassers Rüc",2 : ,,,,,,,,,,,1,02
1000886050,L-1825-171321995,Aal,DBSM/M/Klemm,Vu 12,Vu 12,1825,Gedichte : , : ,,,,,,,,,,,1,02
100090198X,L-1829-171500962,Aal,DBSM/M/Klemm,Va 2004/6,Va 2004/6,1829,"Krebsbüchlein oder Anweisung zu einer unvernünftigen Erziehung der Kinder, : ", : ,,,,,,,,,,,1,02
1000902048,L-1823-171501047,Afl,DBSM/M/Klemm,Va 364,Va 364,1823,"Sammlung neuer Muster zum Sticken in Plattstich und Tambourin, gezeichnet von einer Hamburgerin",H. 13 : ,,,,,,,,,,,1,02
1000902528,L-1816-171501519,Aal,DBSM/M/Klemm,Va 1681/2,Va 1681/2,1816,Erster Unterricht in der Sittenlehre für Kinder von acht bis zehn Jahren : , : ,,,,,,,,,,,1,02
100090556X,L-1827-171505336,Aal,DBSM/M/Klemm,Va 1849/2,Va 1849/2,1827,"Sammlung von Denksprüchen, Liedern, Fabeln, poetischen und prosaischen Erzählung nebst e. Anh. enth. mechanische, logische Lese- u. prakt. Sprachübgn,", : ,,,,,,,,,,,1,02
1000987515,L-1822-171801989,Aal,DBSM/M/Klemm,Va 981,Va 981,1822,Berlins Licht- und Schattenseiten : nach einem mehrjährigen Aufenthalte an Ort und Stelle skizziert, : ,,,,,,,,,,,1,02
1000988333,L-1825-171802845,Aal,DBSM/M/Klemm,Va 2079,Va 2079,1825,"Wittenbergs Denkmäler der Bildnerei, Baukunst und Malerei mit historischen und artistischen Erläuterungen : ", : ,,,,,,,,,,,1,02
1001089464,L-1816-172086663,Afl,DBSM/M/Klemm,Va 2784,Va 2784,1816,Gedichte von Friedrich v[on] Schiller,1. : ,,,,,,,,,,,1,02
1001089510,L-1816-172086728,Afl,DBSM/M/Klemm,Va 2784,Va 2784,1816,Gedichte von Friedrich v[on] Schiller,2. : ,,,,,,,,,,,1,02
1001102851,L-1817-172911249,Afl,DBSM/M/Klemm,Va 3020/3,Va 3020/3,1817,Wallenstein,T. 1/2. : ,,,,,,,,,,,1,02
1001107179,L-1816-17291504X,Afl,DBSM/M/Klemm,Vab 41/2,Vab 41/2,1816,Abendgenossen,1. : ,,,,,,,,,,,1,02
1001107233,L-1816-172915112,Afl,DBSM/M/Klemm,Vab 41/2,Vab 41/2,1816,Abendgenossen,2. : ,,,,,,,,,,,1,02
1001113446,L-1823-172921074,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,11. : Hinterlassene Schriften,,,,,,,,Mit hs. Eignerverm.,,,1,02
1001113721,L-1804-172921309,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,"7. : Oden, geistliche Lieder, Epigramme",,,,,,,,Mit hs. Eignerverm.,,,1,02
1001113888,L-1804-172921449,Afl,DBSM/M/Klemm,Va 4331,Va 4331,1823,[Friedrich Gottlob] Klopstocks sämmtliche Werke,8. : Der Tod Adams; Hermanns Schlacht,,,,,,,,Mit hs. Eignerverm.,,,1,02
100113883X,L-1828-172971926,Aal,DBSM/M/Klemm,Vab 69,Vab 69,1828,Philosophie des Lebens : in 15 Vorlesungen gehalten zu Wien im Jahre 1827, : ,,,,,,,,,,,1,02
1001141210,L-1812-172973880,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1812,Friedrich von Schillers sämmtliche Werke,1 : ,,,,,,,,,,,1,02
1001141237,L-1812-172973899,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1812,Friedrich von Schillers sämmtliche Werke,2 : ,,,,,,,,,,,1,02
100114127X,L-1812-172973929,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1812,Friedrich von Schillers sämmtliche Werke,3 : ,,,,,,,,,,,1,02
1001141326,L-1813-172973961,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,4 : ,,,,,,,,,,,1,02
1001141377,L-1813-172974011,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,5 : ,,,,,,,,,,,1,02
1001141393,L-1813-17297402X,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,6 : ,,,,,,,,,,,1,02
1001141644,L-1813-172974259,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,7 : ,,,,,,,,,,,1,02
1001141695,L-1813-172974283,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,"8, Abt. 1. : ",,,,,,,,,,,1,02
100114175X,L-1813-172974348,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1813,Friedrich von Schillers sämmtliche Werke,"8, Abt. 2. : ",,,,,,,,,,,1,02
1001141792,L-1814-172974372,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1814,Friedrich von Schillers sämmtliche Werke,"9, Abt. 1. : ",,,,,,,,,,,1,02
1001144651,L-1814-172977223,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1814,Friedrich von Schillers sämmtliche Werke,"9, Abt. 2. : ",,,,,,,,,,,1,02
1001144678,L-1814-17297724X,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1814,Friedrich von Schillers sämmtliche Werke,10 : ,,,,,,,,,,,1,02
1001144686,L-1815-172977258,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1815,Friedrich von Schillers sämmtliche Werke,11 : ,,,,,,,,,,,1,02
1001144708,L-1815-172977282,Afl,DBSM/M/Klemm,Va 1903,Va 1903,1815,Friedrich von Schillers sämmtliche Werke,12 : ,,,,,,,,,,,1,02
100116184X,L-1822-173754686,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1822,Friedrichs von Schiller sämmtliche Werke,1 : ,,,,,,,,,,,1,02
1001161939,L-1822-173754791,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1822,Friedrichs von Schiller sämmtliche Werke,3 : ,,,,,,,,,,,1,02
100116203X,L-1823-173754899,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,6 : ,,,,,,,,,,,1,02
1001162072,L-1823-173754937,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,7 : ,,,,,,,,,,,1,02
100116220X,L-1823-173755089,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,8 : ,,,,,,,,,,,1,02
1001162277,L-1824-17375516X,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1824,Friedrichs von Schiller sämmtliche Werke,9 : ,,,,,,,,,,,1,02
1001162293,L-1824-173755186,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1824,Friedrichs von Schiller sämmtliche Werke,10 : ,,,,,,,,,,,1,02
100116234X,L-1824-173755232,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1824,Friedrichs von Schiller sämmtliche Werke,11 : ,,,,,,,,,,,1,02
1001162374,L-1824-173755267,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1824,Friedrichs von Schiller sämmtliche Werke,12 : ,,,,,,,,,,,1,02
1001162412,L-1825-173755305,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1825,Friedrichs von Schiller sämmtliche Werke,13 : ,,,,,,,,,,,1,02
1001162463,L-1825-173755372,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1825,Friedrichs von Schiller sämmtliche Werke,14 : ,,,,,,,,,,,1,02
100116248X,L-1825-173755399,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1825,Friedrichs von Schiller sämmtliche Werke,15 : ,,,,,,,,,,,1,02
1001162528,L-1825-173755429,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1825,Friedrichs von Schiller sämmtliche Werke,16 : ,,,,,,,,,,,1,02
1001162560,L-1825-173755453,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1825,Friedrichs von Schiller sämmtliche Werke,17 : ,,,,,,,,,,,1,02
1001162609,L-1826-17375550X,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1826,Friedrichs von Schiller sämmtliche Werke,18 : ,,,,,,,,,,,1,02
1001162889,L-1823-173755798,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 1. : Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,,,,,,,1,02
1001163028,L-1823-173755933,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 2. : Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,,,,,,,1,02
1001163362,L-1823-173756255,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 3. : Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,,,,,,,1,02
1001163419,L-1823-17375631X,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 4. : Geschichte des Abfalls der vereinigten Niederlande von der spanischen Regierung,,,,,,,,,,,1,02
1001163605,L-1823-173756492,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 5. : Geschichte des dreißigjährigen Krieges,,,,,,,,,,,1,02
1001163656,L-1823-173756549,Afl,DBSM/M/Klemm,"Va, 513","Va, 513",1823,Friedrichs von Schiller sämmtliche Werke,Suppl. 6. : Geschichte des dreißigjährigen Krieges,,,,,,,,,,,1,02
1001163834,L-1830-173756689,Aal,DBSM/M/Klemm,Vf 164,Vf 164,1830,Friedrichʹs von Schiller Sämmtliche Werke : , : ,,,,,,,,,,,1,02
100116511X,L-1817-173757855,Aal,DBSM/M/Klemm,Va 825,Va 825,1817,Talhofer : ein Beitr. zur Literatur d. gerichtlichen Zweykaempfe im Mittelalter ; Mit 6 Taf. in Steindruck, : ,,,,,,,,Inkunabel d. Lithographie,,,1,02
1001198441,L-1829-17379419X,Aal,DBSM/M/Klemm,Vd 330,Vd 330,1829,La @Corbeille de fleurs : histoire dédiée à la jeunesse, : ,,,,,,,,,,,1,02
1001198654,L-1830-173794394,Aal,DBSM/M/Klemm,Va 2392,Va 2392,1830,Der @gute Fridolin und der böse Dietrich : eine lehrreiche Geschichte f. Aeltern u. Kinder ; mit einem Titelkupfer, : ,,,,,,,,,,,1,02
1001198697,L-1818-173794416,Aal,DBSM/M/Klemm,Va 2549/2,Va 2549/2,1818,Die @Ostereyer : eine Erzählung zum Ostergeschenke für Kinder, : ,,,,,,,,,,,1,02
1001299736,L-1824-174107625,Aal,DBSM/M/Klemm,"Va, 58","Va, 58",1824,Eugenie : eine Unterhaltungsschrift f. d. erwachsene weibliche Jugend, : ,,,,,,,,,,,1,02
100130991X,L-1810-174118139,Afl,DBSM/M/Klemm,Va 1014,Va 1014,1810,"Neues Bilder-Allerley aus dem Gebiete des Guten, Wahren, Nützlichen und Schönen und Unterhaltenden für Kinder beyder Geschlechte",4 : ,,,,,,,,151 - 154 u. S. 161/162 fehlen,,,1,02
1001376099,L-1830-17426612X,Aal,DBSM/M/Klemm,"Vk, 195","Vk, 195",1830,"Die @karolinische Zeit, oder der äußere Zustand und die Sitten und Gebräuche Prags und Böhmens überhaupt, vor und insbesondere während der Regierung K", : ,,,,,,,,,,,1,02
1001376498,L-1813-174266502,Aal,DBSM/M/Klemm,Va 956,Va 956,1813,Die @Episteln und Evangelien auf alle Sonn- und Festtage des ganzen Jahres : Ingleichen die Geschichte des Leidens ... Jesu Christi ..., : ,,,,,,,,,,,1,02
1001411250,L-1823-174320159,Aal,DBSM/M/Klemm,"Va, 1512","Va, 1512",1823,Lehrbuch der Naturgeschichte für den ersten Unterricht : , : ,,,,,,,,Exlibris der Klosterschule Rossleben,,,1,02
1001417038,L-1827-174326335,Aal,DBSM/M/Klemm,Va 2821,Va 2821,1827,"Neu eingerichtetes Ebersdorfer Schul-Büchlein, darin die Jugend zur Erlernung der Buchstaben, des Buchstabirens u. Lesens ... auch zum Rechtschreiben ", : ,,,,,,,,,,,1,02
1001420837,L-1814-174330189,Aal,DBSM/M/Klemm,Va 933,Va 933,1814,Die @heiligen Schriften des Neuen Testaments in hundert biblischen Kupfern dargestellt : , : ,,,,,,,,,,,1,02
1001432940,L-1820-174342403,Aal,DBSM/M/Klemm,Va 693/3,Va 693/3,1820,Die @bezauberte Rose : Romant. Gedicht in 3 Gesängen, : ,,,,,,,,,,,1,02
1001433378,L-1824-174342837,Aal,DBSM/M/Klemm,Va 693/4,Va 693/4,1824,Die @bezauberte Rose : Romant. Gedicht in 3 Gesängen, : ,,,,,,,,,,,1,02
1001453700,L-1825-174933274,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1825,Sämmtliche Werke  v. Walter Scott,"1 - 3., T. 1 - 3 : Die Braut von Lammermoor, ",", ",,,,,,,,,,1,02
1001453751,L-1826-174933312,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1826,Sämmtliche Werke  v. Walter Scott,"4 - 6, T. 1 - 3 : Erzählungen von den Kreuzfahren, ",", ",,,,,,,,,,1,02
1001453824,L-1826-174933355,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1826,Sämmtliche Werke  v. Walter Scott,"7 - 9, 4 - 6 : Erzählungen von den Kreuzfahrern, ",", ",,,,,,,,,,1,02
1001453840,L-1826-174933371,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1826,Sämmtliche Werke  v. Walter Scott,"10 - 11, T. 1 - 2 : St. Ronans Brunnen, ",", ",,,,,,,,,,1,02
1001453875,L-1826-17493338X,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1826,Sämmtliche Werke  v. Walter Scott,"12 - 13, T. 3 - 4 : St. Ronans Brunnen, ",", ",,,,,,,,,,1,02
1001453921,L-1826-174933428,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1826,Sämmtliche Werke  v. Walter Scott,"14 - 15, T. 1 - 2 : , ",", ",,,,,,,,,,1,02
1001453964,L-1827-174933479,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1827,Sämmtliche Werke  v. Walter Scott,"23 - 24, T. 1 - 2 : Quentin Durward, ",", ",,,,,,,,,,1,02
1001454014,L-1827-174933495,Afl,DBSM/M/Klemm,Va 2216/2,Va 2216/2,1827,Sämmtliche Werke  v. Walter Scott,"25 - 27, T. 3 - 5 : Quentin Durward, ",", ",,,,,,,,,,1,02
1001456734,L-1823-174936397,Afl,DBSM/M/Klemm,Va 434 - 43/46,Va 434 - 43,1823,Walter Scott's Romane,6. : Der schwarze Zwerg,,,,,,,,,,,1,02
1001456734,L-1823-174949014,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,6. : Der schwarze Zwerg,,,,,,,,,,,1,03
1001456750,L-1823-174936427,Afl,DBSM/M/Klemm,Va 434 - 43/46,Va 434 - 44,1823,Walter Scott's Romane,7. : Der schwarze Zwerg,,,,,,,,,,,1,02
1001456750,L-1823-174949030,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,7. : Der schwarze Zwerg,,,,,,,,,,,1,03
1001456831,L-1822-174936532,Afl,DBSM/M/Klemm,Va 434 - 43/46,Va 434 - 45,1822,Walter Scott's Romane,8. : Ivanhoe,,,,,,,,,,,1,02
1001456882,L-1822-174936583,Afl,DBSM/M/Klemm,Va 434 - 43/46,Va 434- 46,1822,Walter Scott's Romane,9. : Ivanhoe,,,,,,,,,,,1,02
1001456939,L-1822-174936656,Afl,DBSM/M/Klemm,Va 434 - 47/50,Va 434 - 47,1822,Walter Scott's Romane,10. : Ivanhoe,,,,,,,,,,,1,02
1001457021,L-1822-174936761,Afl,DBSM/M/Klemm,Va 434 - 47/50,Va 434 - 48,1822,Walter Scott's Romane,11. : Ivanhoe,,,,,,,,,,,1,02
1001457250,L-1822-174937008,Afl,DBSM/M/Klemm,Va 434 - 47/50,Va 434 - 49,1822,Walter Scott's Romane,12. : Der Seeräuber,,,,,,,,,,,1,02
1001457390,L-1822-174937172,Afl,DBSM/M/Klemm,Va 434 - 47/50,Va 434 - 50,1822,Walter Scott's Romane,13. : Der Seeräuber,,,,,,,,,,,1,02
1001457498,L-1822-17493727X,Afl,DBSM/M/Klemm,Va 434 - 51/54,Va 434 - 51,1822,Walter Scott's Romane,14. : Der Seeräuber,,,,,,,,,,,1,02
100145751X,L-1822-174937296,Afl,DBSM/M/Klemm,Va 434 - 51/54,Va 434 - 52,1822,Walter Scott's Romane,15. : Der Seeräuber,,,,,,,,,,,1,02
1001457536,L-1822-174937326,Afl,DBSM/M/Klemm,Va 434 - 51/54,Va 434 - 53,1822,Walter Scott's Romane,16. : Der Seeräuber,,,,,,,,,,,1,02
1001457668,L-1823-17493744X,Afl,DBSM/M/Klemm,Va 434 - 51/54,Va 434 - 54,1823,Walter Scott's Romane,"17. : Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,,,,,,,1,02
1001457919,L-1823-174937741,Afl,DBSM/M/Klemm,Va 434 - 55/58,Va 434 - 55,1823,Walter Scott's Romane,"18. : Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,,,,,,,1,02
1001457927,L-1823-17493775X,Afl,DBSM/M/Klemm,Va 434 - 55/58,Va 434 - 56,1823,Walter Scott's Romane,"19. : Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,,,,,,,1,02
1001457935,L-1823-174937768,Afl,DBSM/M/Klemm,Va 434 - 55/58,Va 434 - 57,1823,Walter Scott's Romane,"20. : Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,,,,,,,1,02
100145796X,L-1823-174937792,Afl,DBSM/M/Klemm,Va 434 - 55/58,Va 434 - 58,1823,Walter Scott's Romane,"21. : Das Herz Mid-Lothians, oder das Gefängnis zu Edinburgh",,,,,,,,,,,1,02
1001458184,L-1823-174938071,Afl,DBSM/M/Klemm,Va 434 - 59/62,Va 434 - 59,1823,Walter Scott's Romane,22. : Das Kloster,,,,,,,,,,,1,02
1001458184,L-1823-174949146,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,22. : Das Kloster,,,,,,,,,,,1,03
1001458192,L-1823-17493808X,Afl,DBSM/M/Klemm,Va 434 - 59/62,Va 434 - 60,1823,Walter Scott's Romane,23. : Das Kloster,,,,,,,,,,,1,02
1001458192,L-1823-174949189,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,23. : Das Kloster,,,,,,,,,,,1,03
1001458222,L-1823-174938128,Afl,DBSM/M/Klemm,Va 434 - 59/62,Va 434 - 61,1823,Walter Scott's Romane,24. : Das Kloster,,,,,,,,,,,1,02
1001458222,L-1823-174949227,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,24. : Das Kloster,,,,,,,,,,,1,03
1001458265,L-1824-174938160,Afl,DBSM/M/Klemm,Va 434 - 59/62,Va 434 - 62,1824,Walter Scott's Romane,25. : Das Kloster,,,,,,,,,,,1,02
1001458265,L-1824-174949243,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1824,Walter Scott's Romane,25. : Das Kloster,,,,,,,,,,,1,03
1001458508,L-1823-174938543,Afl,DBSM/M/Klemm,Va 434 - 63/66,Va 434 - 63,1823,Walter Scott's Romane,"26. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,02
1001458508,L-1823-17494926X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,"26. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,03
1001458621,L-1823-174938691,Afl,DBSM/M/Klemm,Va 434 - 63/66,Va 434 - 64,1823,Walter Scott's Romane,"27. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,02
1001458621,L-1823-174949294,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,"27. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,03
1001458656,L-1823-17493873X,Afl,DBSM/M/Klemm,Va 434 - 63/66,Va 434 - 65,1823,Walter Scott's Romane,"28. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,02
1001458656,L-1823-174949405,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,"28. : Der Abt, eine Fortsetzung des Klosters",,,,,,,,,,,1,03
1001458699,L-1823-174938780,Afl,DBSM/M/Klemm,Va 434 - 63/66,Va 434 - 66,1823,Walter Scott's Romane,"29. : Der Abt, eine Fortsetzung der Klosters",,,,,,,,,,,1,02
1001458699,L-1823-174949421,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,"29. : Der Abt, eine Fortsetzung der Klosters",,,,,,,,,,,1,03
100145880X,L-1823-174938896,Afl,DBSM/M/Klemm,Va 434 - 67/70,Va 434 - 67,1823,Walter Scott's Romane,30. : Waverley oder,,,,,,,,,,,1,02
1001458915,L-1823-17493906X,Afl,DBSM/M/Klemm,Va 434 - 67/70,Va 434 - 68,1823,Walter Scott's Romane,31. : Waverley oder,,,,,,,,,,,1,02
100145894X,L-1823-174939108,Afl,DBSM/M/Klemm,Va 434 - 67/70,Va 434 - 69,1823,Walter Scott's Romane,32. : Waverley oder,,,,,,,,,,,1,02
1001458966,L-1823-174939124,Afl,DBSM/M/Klemm,Va 434 - 67/70,Va 434 - 70,1823,Walter Scott's Romane,33. : Waverley oder,,,,,,,,,,,1,02
1001459105,L-1823-174939302,Afl,DBSM/M/Klemm,Va 434 - 71/74,Va 434 - 71,1823,Walter Scott's Romane,34. : Die Presbyterianer,,,,,,,,,,,1,02
1001459105,L-1823-174949502,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,34. : Die Presbyterianer,,,,,,,,,,,1,03
100145913X,L-1823-174939353,Afl,DBSM/M/Klemm,Va 434 - 71/74,Va 434 - 72,1823,Walter Scott's Romane,35. : Die Presbyterianer,,,,,,,,,,,1,02
100145913X,L-1823-174949553,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,35. : Die Presbyterianer,,,,,,,,,,,1,03
1001459172,L-1823-174939388,Afl,DBSM/M/Klemm,Va 434 - 71/74,Va 434 - 73,1823,Walter Scott's Romane,36. : Die Presbyterianer,,,,,,,,,,,1,02
1001459172,L-1823-174950292,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,36. : Die Presbyterianer,,,,,,,,,,,1,03
1001459229,L-1823-174939442,Afl,DBSM/M/Klemm,Va 434 - 71/74,Va 434 - 74,1823,Walter Scott's Romane,37. : Die Presbyterianer,,,,,,,,,,,1,02
1001459229,L-1823-174950349,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,37. : Die Presbyterianer,,,,,,,,,,,1,03
1001459318,L-1823-174939582,Afl,DBSM/M/Klemm,Va 434 - 75/78,Va 434 - 75,1823,Walter Scott's Romane,38. : Der Alterthümler,,,,,,,,,,,1,02
1001459318,L-1823-17495039X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,38. : Der Alterthümler,,,,,,,,,,,1,03
1001459423,L-1823-174939701,Afl,DBSM/M/Klemm,Va 434 - 75/78,Va 434 - 76,1823,Walter Scott's Romane,39. : Der Alterthümer,,,,,,,,,,,1,02
1001459423,L-1823-174950438,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,39. : Der Alterthümer,,,,,,,,,,,1,03
1001459512,L-1823-174939787,Afl,DBSM/M/Klemm,Va 434 - 75/78,Va 434 - 77,1823,Walter Scott's Romane,40. : Der Alterthümer,,,,,,,,,,,1,02
1001459512,L-1823-174950454,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,40. : Der Alterthümer,,,,,,,,,,,1,03
1001459636,L-1823-174939922,Afl,DBSM/M/Klemm,Va 434 - 75/78,Va 434 - 78,1823,Walter Scott's Romane,41. : Der Alterthümer,,,,,,,,,,,1,02
1001459636,L-1823-174950535,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,41. : Der Alterthümer,,,,,,,,,,,1,03
1001459695,L-1823-174940017,Afl,DBSM/M/Klemm,Va 434 - 79/82,Va 434 - 79,1823,Walter Scott's Romane,42. : Robin der Rothe,,,,,,,,,,,1,02
1001459695,L-1823-17495056X,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,42. : Robin der Rothe,,,,,,,,,,,1,03
1001459830,L-1823-174940181,Afl,DBSM/M/Klemm,Va 434 - 79/82,Va 434 - 80,1823,Walter Scott's Romane,43. : Robin der Rothe,,,,,,,,,,,1,02
1001459830,L-1823-174950578,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,43. : Robin der Rothe,,,,,,,,,,,1,03
1001460006,L-1823-174940343,Afl,DBSM/M/Klemm,Va 434 - 79/82,Va 434 - 81,1823,Walter Scott's Romane,44. : Robin der Rothe,,,,,,,,,,,1,02
1001460006,L-1823-174950594,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,44. : Robin der Rothe,,,,,,,,,,,1,03
1001460022,L-1823-174940386,Afl,DBSM/M/Klemm,Va 434 - 79/82,Va 434 - 82,1823,Walter Scott's Romane,45. : Robin der Rothe,,,,,,,,,,,1,02
1001460022,L-1823-174950624,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,45. : Robin der Rothe,,,,,,,,,,,1,03
1001460138,L-1823-174940483,Afl,DBSM/M/Klemm,Va 434 - 83/86,Va 434 - 83,1823,Walter Scott's Romane,46. : Legende von Montrose und seinen Gefährten,,,,,,,,,,,1,02
1001460138,L-1823-174950705,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,46. : Legende von Montrose und seinen Gefährten,,,,,,,,,,,1,03
1001460154,L-1823-174940521,Afl,DBSM/M/Klemm,Va 434 - 83/86,Va 434 - 84,1823,Walter Scott's Romane,47. : Legende von Montrose und seinen Gefährten,,,,,,,,,,,1,02
1001460154,L-1823-174950721,Afl,DBSM/M/Klemm,Va 2215,Va 2215,1823,Walter Scott's Romane,47. : Legende von Montrose und seinen Gefährten,,,,,,,,,,,1,03
1001463234,L-1823-174943865,Afl,DBSM/M/Klemm,Va 434 - 83/86,Va 434 - 85,1823,Walter Scott's Romane,48. : Kenilworth,,,,,,,,,,,1,02
